Product,Region,Agent ID,Customer Type,Call Duration,Resolved,Satisfaction Ratio,Up-sell Amount
Software,East,AID_6241,SME,65,Yes,3.4,170
Misc,East,AID_6242,profit,63,Yes,3.2,0
Laptop,West,AID_6243,Individual,75,Yes,3.2,0
Laptop,North,AID_6244,Corporate,85,Yes,3.2,0
Software,West,AID_6245,SME,65,Yes,3.1,170
Laptop,North,AID_6246,SME,66,Yes,3.3,200
Software,North,AID_6247,SME,91,Yes,2.8,260
Accessories,East,AID_6248,Corporate,75,No,3.6,200
Misc,West,AID_6249,Corporate,74,Yes,3.1,0
Software,Mid-West,AID_6250,SME,73,Yes,3.4,0
Accessories,Mid-West,AID_6251,Individual,75,Yes,3.5,230
Software,North,AID_6252,Individual,73,Yes,2.6,190
Accessories,Mid-West,AID_6253,Corporate,57,Yes,2.4,180
Laptop,South,AID_6254,SME,69,Yes,2.9,260
Misc,North,AID_6255,SME,80,Yes,2.6,0
Software,South,AID_6256,profit,68,Yes,2.8,0
Accessories,South,AID_6257,SME,79,Yes,3.2,0
Laptop,Mid-West,AID_6258,Individual,71,Yes,2.9,210
Software,North,AID_6259,SME,74,Yes,2.6,170
Monitor,West,AID_6260,Corporate,84,Yes,2.4,260
Monitor,North,AID_6261,profit,69,Yes,2.2,0
Software,West,AID_6262,Individual,70,Yes,2.7,0
Accessories,West,AID_6263,SME,78,Yes,2.6,0
Monitor,North,AID_6264,Corporate,86,No,3.3,250
Monitor,Mid-West,AID_6265,Corporate,93,Yes,3.2,160
Desktop,Mid-West,AID_6266,SME,72,Yes,3,280
Accessories,Mid-West,AID_6267,SME,63,Yes,3,200
Software,East,AID_6268,SME,75,Yes,1.9,180
Misc,Mid-West,AID_6269,profit,78,Yes,2.3,0
Software,North,AID_6270,Corporate,67,Yes,2.6,0
Desktop,South,AID_6271,Individual,75,Yes,3.2,0
Software,Mid-West,AID_6272,Individual,75,Yes,2.9,0
Software,North,AID_6273,Corporate,77,Yes,3,200
Laptop,Mid-West,AID_6274,profit,79,Yes,3,0
Misc,West,AID_6275,Individual,63,Yes,3.1,0
Accessories,East,AID_6276,SME,79,Yes,2.8,240
Desktop,South,AID_6277,SME,89,Yes,3.2,110
Misc,Mid-West,AID_6278,SME,73,Yes,3.5,250
Software,Mid-West,AID_6279,Individual,69,Yes,2.3,0
Accessories,East,AID_6280,profit,99,Yes,2.6,0
Laptop,Mid-West,AID_6281,Individual,81,Yes,2.4,210
Monitor,East,AID_6282,SME,70,Yes,1.8,210
Laptop,Mid-West,AID_6283,profit,74,No,3.8,0
Misc,South,AID_6284,profit,86,Yes,3.5,160
Laptop,South,AID_6285,profit,68,Yes,3,0
Accessories,East,AID_6286,Corporate,75,Yes,2.7,250
Monitor,West,AID_6287,Corporate,71,Yes,2.7,120
Accessories,West,AID_6288,profit,96,Yes,2.3,190
Desktop,South,AID_6289,Individual,71,Yes,3.5,0
Laptop,West,AID_6290,Corporate,71,Yes,3.2,270
Monitor,Mid-West,AID_6291,profit,65,Yes,2.6,0
Software,East,AID_6292,SME,81,Yes,2.6,80
Laptop,South,AID_6293,Individual,70,Yes,3.4,0
Misc,West,AID_6294,Corporate,65,Yes,2.6,180
Laptop,North,AID_6295,profit,76,Yes,3.5,180
Desktop,South,AID_6296,SME,82,Yes,2.8,190
Software,West,AID_6297,Individual,70,Yes,3.8,240
Laptop,East,AID_6298,SME,81,Yes,3.5,0
Laptop,West,AID_6299,Corporate,75,Yes,2.9,0
Monitor,South,AID_6300,profit,76,Yes,4.1,170
Desktop,Mid-West,AID_6301,Individual,84,Yes,3.3,300
Misc,North,AID_6302,SME,83,Yes,3.3,0
Misc,North,AID_6303,profit,81,Yes,3.2,0
Monitor,West,AID_6304,Individual,73,Yes,2.8,270
Desktop,East,AID_6305,Individual,82,Yes,4.1,0
Laptop,South,AID_6306,SME,62,Yes,2.7,190
Monitor,East,AID_6307,Corporate,75,Yes,3.4,250
Software,West,AID_6308,Corporate,71,Yes,3,0
Software,West,AID_6309,SME,84,Yes,2.8,150
Misc,East,AID_6310,Corporate,76,Yes,2.9,120
Laptop,North,AID_6311,profit,86,Yes,3,190
Monitor,North,AID_6312,SME,81,Yes,3,260
Laptop,Mid-West,AID_6313,Individual,65,Yes,3.2,0
Desktop,West,AID_6314,profit,82,Yes,2.8,0
Monitor,Mid-West,AID_6315,Individual,60,Yes,3.3,0
Misc,South,AID_6316,Corporate,78,Yes,2.8,220
Monitor,East,AID_6317,Individual,66,Yes,3.2,0
Laptop,East,AID_6318,profit,66,Yes,2.7,0
Laptop,Mid-West,AID_6319,profit,70,Yes,2.7,0
Laptop,West,AID_6320,SME,76,Yes,3.3,0
Monitor,West,AID_6321,Corporate,80,Yes,3.2,0
Misc,North,AID_6322,Individual,68,Yes,2.5,0
Laptop,Mid-West,AID_6323,profit,70,No,3.9,0
Monitor,West,AID_6324,Corporate,53,Yes,2.7,190
Laptop,South,AID_6325,SME,79,Yes,2.8,270
Misc,Mid-West,AID_6326,Corporate,74,Yes,3.5,0
Software,Mid-West,AID_6327,SME,67,Yes,2.9,170
Desktop,South,AID_6328,Corporate,77,Yes,3.4,270
Software,East,AID_6329,Corporate,82,Yes,3,160
Monitor,Mid-West,AID_6330,Individual,75,Yes,3.5,0
Monitor,South,AID_6331,profit,83,Yes,3.2,220
Software,North,AID_6332,Corporate,80,Yes,3.5,180
Misc,East,AID_6333,profit,73,Yes,2.6,160
Laptop,South,AID_6334,Corporate,80,Yes,2.1,0
Software,East,AID_6335,Corporate,77,Yes,3.3,240
Monitor,East,AID_6336,profit,96,Yes,3.1,0
Desktop,South,AID_6337,Corporate,74,Yes,2.7,0
Software,West,AID_6338,profit,69,No,3.3,0
Desktop,East,AID_6339,SME,73,Yes,2.7,0
Desktop,South,AID_6340,profit,82,Yes,3,120
Desktop,East,AID_6341,Individual,73,Yes,2.4,0
Desktop,West,AID_6342,Corporate,85,Yes,2.9,0
Laptop,South,AID_6343,Corporate,66,Yes,2.7,250
Software,Mid-West,AID_6344,Corporate,83,Yes,2.6,160
Software,North,AID_6345,Individual,68,Yes,3.5,190
Laptop,North,AID_6346,Corporate,90,Yes,3.3,0
Software,East,AID_6347,SME,80,Yes,2.3,220
Laptop,North,AID_6348,Corporate,78,Yes,3.3,190
Laptop,East,AID_6349,Individual,83,Yes,2.7,240
Desktop,West,AID_6350,Individual,76,Yes,3.1,160
Laptop,East,AID_6351,Corporate,57,Yes,3.3,310
Desktop,West,AID_6352,SME,90,Yes,3.8,260
Laptop,South,AID_6353,Corporate,78,Yes,2.7,120
Desktop,East,AID_6354,Individual,71,Yes,3.4,0
Software,South,AID_6355,SME,79,Yes,2.8,200
Accessories,Mid-West,AID_6356,Corporate,70,Yes,3.2,220
Accessories,South,AID_6357,profit,72,Yes,1.7,240
Desktop,East,AID_6358,Individual,89,Yes,3.2,230
Monitor,South,AID_6359,Corporate,84,Yes,2.6,0
Laptop,South,AID_6360,Corporate,62,Yes,3.1,0
Accessories,Mid-West,AID_6361,Corporate,80,Yes,3,0
Misc,North,AID_6362,SME,83,Yes,2.6,260
Monitor,South,AID_6363,SME,84,Yes,3.1,290
Desktop,East,AID_6364,Corporate,77,Yes,2.9,0
Misc,North,AID_6365,Individual,76,Yes,3.7,220
Laptop,East,AID_6366,SME,74,Yes,3,90
Monitor,South,AID_6367,Corporate,89,Yes,2.8,0
Laptop,North,AID_6368,SME,75,Yes,3.3,0
Accessories,North,AID_6369,Individual,73,Yes,3.2,200
Software,South,AID_6370,Corporate,91,Yes,3.3,160
Misc,East,AID_6371,SME,84,Yes,3,0
Software,Mid-West,AID_6372,profit,71,Yes,3.2,260
Desktop,North,AID_6373,profit,84,Yes,3.3,0
Misc,South,AID_6374,Corporate,78,Yes,2.5,0
Software,Mid-West,AID_6375,SME,66,Yes,3,250
Laptop,Mid-West,AID_6376,profit,72,Yes,3.3,0
Desktop,Mid-West,AID_6377,Individual,76,Yes,3,0
Accessories,South,AID_6378,profit,90,Yes,3.3,330
Misc,Mid-West,AID_6379,profit,69,Yes,3.1,0
Monitor,Mid-West,AID_6380,Corporate,89,Yes,3.9,220
Laptop,Mid-West,AID_6381,profit,72,Yes,3.8,0
Desktop,South,AID_6382,SME,66,Yes,2.6,110
Monitor,Mid-West,AID_6383,Individual,63,No,2.8,0
Accessories,West,AID_6384,profit,85,No,2.5,200
Laptop,Mid-West,AID_6385,Corporate,80,Yes,3,0
Desktop,Mid-West,AID_6386,Corporate,80,Yes,2.7,270
Software,East,AID_6387,Corporate,83,Yes,3.5,230
Software,Mid-West,AID_6388,SME,66,Yes,3,0
Desktop,West,AID_6389,profit,77,Yes,2.8,200
Desktop,Mid-West,AID_6390,Individual,69,Yes,2.6,0
Laptop,North,AID_6391,Corporate,69,Yes,3.2,220
Misc,East,AID_6392,SME,66,Yes,2.9,210
Accessories,East,AID_6393,Individual,86,Yes,1.8,0
Monitor,South,AID_6394,profit,64,Yes,2.3,0
Laptop,West,AID_6395,Corporate,64,Yes,3.4,200
Laptop,East,AID_6396,Corporate,84,Yes,2.8,170
Desktop,Mid-West,AID_6397,profit,63,Yes,3.2,200
Accessories,North,AID_6398,Individual,72,Yes,2.9,290
Monitor,East,AID_6399,profit,97,Yes,2.6,100
Software,North,AID_6400,SME,65,Yes,2.8,0
Desktop,South,AID_6401,Individual,75,Yes,2.9,210
Monitor,West,AID_6402,Individual,77,Yes,2.5,0
Accessories,Mid-West,AID_6403,SME,75,Yes,3.1,210
Laptop,East,AID_6404,Individual,68,Yes,3.1,100
Software,North,AID_6405,Individual,59,Yes,3.6,180
Software,North,AID_6406,Corporate,76,Yes,3.7,240
Accessories,West,AID_6407,SME,71,Yes,2.5,300
Laptop,North,AID_6408,profit,63,Yes,2.8,300
Accessories,South,AID_6409,SME,72,Yes,3.8,130
Misc,North,AID_6410,Individual,63,Yes,3.3,180
Accessories,West,AID_6411,SME,67,Yes,2.3,130
Misc,South,AID_6412,profit,60,Yes,3.3,270
Laptop,North,AID_6413,profit,84,Yes,2.8,190
Laptop,Mid-West,AID_6414,SME,69,Yes,2.8,100
Desktop,East,AID_6415,SME,76,Yes,2.5,150
Misc,South,AID_6416,Individual,78,Yes,2.7,0
Misc,Mid-West,AID_6417,SME,77,Yes,3.4,230
Desktop,South,AID_6418,profit,68,Yes,1.9,0
Accessories,East,AID_6419,SME,70,Yes,2.9,130
Misc,East,AID_6420,SME,76,Yes,2.9,280
Accessories,Mid-West,AID_6421,Corporate,76,Yes,3.2,220
Software,East,AID_6422,SME,69,Yes,3.3,110
Monitor,North,AID_6423,SME,71,Yes,3.3,0
Software,West,AID_6424,Individual,71,Yes,3.5,230
Accessories,Mid-West,AID_6425,SME,75,Yes,3.2,230
Misc,North,AID_6426,SME,75,Yes,3.4,170
Laptop,East,AID_6427,profit,82,Yes,2.7,130
Accessories,Mid-West,AID_6428,Individual,81,Yes,2.6,140
Misc,North,AID_6429,SME,64,Yes,2.4,250
Laptop,East,AID_6430,profit,62,Yes,2.3,130
Laptop,North,AID_6431,profit,64,Yes,2.3,0
Laptop,West,AID_6432,Corporate,84,Yes,3.2,0
Accessories,West,AID_6433,profit,74,Yes,3.2,170
Misc,South,AID_6434,SME,86,Yes,2.9,0
Monitor,Mid-West,AID_6435,Corporate,78,Yes,2.4,0
Monitor,Mid-West,AID_6436,Corporate,72,No,3.3,170
Software,East,AID_6437,SME,77,Yes,3.1,0
Desktop,East,AID_6438,SME,76,Yes,2.8,150
Software,Mid-West,AID_6439,Corporate,68,Yes,2.5,160
Desktop,East,AID_6440,Corporate,75,Yes,3.5,0
Laptop,Mid-West,AID_6441,Corporate,80,Yes,2.9,0
Monitor,West,AID_6442,SME,66,Yes,3.5,0
Desktop,East,AID_6443,Individual,80,No,2.4,150
Monitor,North,AID_6444,profit,80,Yes,3.3,240
Software,North,AID_6445,SME,72,Yes,2.8,170
Software,West,AID_6446,profit,75,Yes,2.9,150
Software,East,AID_6447,Corporate,72,Yes,3.9,0
Software,East,AID_6448,Corporate,78,Yes,3.4,200
Laptop,South,AID_6449,Individual,88,Yes,3.6,270
Software,North,AID_6450,Individual,78,Yes,3.4,0
Software,Mid-West,AID_6451,SME,68,Yes,2.7,220
Desktop,South,AID_6452,Corporate,59,Yes,3,190
Monitor,North,AID_6453,profit,87,No,3.6,130
Accessories,West,AID_6454,Corporate,81,Yes,1.9,0
Software,West,AID_6455,profit,75,Yes,3.3,300
Software,North,AID_6456,SME,77,Yes,3.4,0
Monitor,South,AID_6457,Corporate,70,Yes,2.7,0
Monitor,Mid-West,AID_6458,Corporate,79,Yes,2.8,0
Desktop,Mid-West,AID_6459,Individual,78,Yes,2.4,0
Desktop,South,AID_6460,Individual,72,Yes,2.3,180
Misc,East,AID_6461,Individual,75,Yes,3.5,0
Desktop,North,AID_6462,SME,67,Yes,3.3,0
Software,Mid-West,AID_6463,SME,59,Yes,2.8,310
Accessories,North,AID_6464,Corporate,77,Yes,3.4,150
Desktop,South,AID_6465,Individual,90,Yes,3.2,0
Accessories,East,AID_6466,profit,83,Yes,4,0
Laptop,East,AID_6467,Corporate,61,Yes,2.1,210
Misc,Mid-West,AID_6468,profit,71,Yes,2.2,250
Accessories,North,AID_6469,Corporate,71,Yes,4,0
Monitor,West,AID_6470,profit,78,Yes,3.2,0
Monitor,Mid-West,AID_6471,Individual,61,Yes,3,260
Misc,North,AID_6472,profit,70,Yes,2.7,140
Laptop,North,AID_6473,Individual,84,Yes,2.9,0
Desktop,Mid-West,AID_6474,Individual,73,Yes,3.7,200
Software,South,AID_6475,SME,84,Yes,3,140
Accessories,Mid-West,AID_6476,Corporate,76,Yes,3.1,0
Software,West,AID_6477,Corporate,68,Yes,3.1,90
Accessories,Mid-West,AID_6478,Individual,81,Yes,2.7,170
Laptop,North,AID_6479,SME,85,Yes,3.3,0
Desktop,North,AID_6480,Corporate,72,Yes,2,300
Laptop,Mid-West,AID_6481,Corporate,78,Yes,2.4,0
Accessories,West,AID_6482,profit,88,Yes,2.7,240
Desktop,West,AID_6483,SME,93,Yes,3.3,160
Monitor,West,AID_6484,profit,74,Yes,2.3,0
Monitor,East,AID_6485,SME,69,Yes,2.7,0
Desktop,East,AID_6486,profit,65,Yes,2.7,0
Desktop,West,AID_6487,profit,74,No,3.1,160
Accessories,North,AID_6488,profit,62,Yes,3,0
Monitor,Mid-West,AID_6489,SME,75,Yes,2.8,0
Laptop,South,AID_6490,Individual,69,Yes,2.8,230
Accessories,East,AID_6491,Individual,71,Yes,3.3,0
Accessories,West,AID_6492,Individual,80,Yes,3.4,150
Accessories,Mid-West,AID_6493,Individual,80,Yes,2.2,0
Software,West,AID_6494,Individual,92,Yes,3.2,210
Misc,Mid-West,AID_6495,Individual,87,Yes,3,140
Laptop,North,AID_6496,Corporate,62,Yes,3.1,0
Software,West,AID_6497,Corporate,91,No,4,220
Software,North,AID_6498,SME,67,Yes,3.7,0
Monitor,West,AID_6499,Individual,73,Yes,3.3,220
Desktop,Mid-West,AID_6500,Individual,69,Yes,2.5,0
Software,West,AID_6501,profit,84,Yes,3.1,210
Desktop,South,AID_6502,Individual,65,Yes,2.6,270
Monitor,East,AID_6503,SME,76,Yes,2.5,0
Monitor,North,AID_6504,Individual,87,Yes,3.6,170
Accessories,West,AID_6505,SME,76,Yes,2.8,0
Accessories,Mid-West,AID_6506,Individual,83,Yes,2.9,220
Software,South,AID_6507,SME,69,Yes,3.6,160
Monitor,South,AID_6508,SME,67,Yes,2.7,120
Misc,South,AID_6509,Individual,80,Yes,3.5,0
Software,South,AID_6510,Corporate,68,Yes,2.9,0
Laptop,South,AID_6511,Corporate,86,Yes,3.4,0
Accessories,South,AID_6512,SME,64,Yes,3.2,0
Monitor,South,AID_6513,Corporate,72,Yes,3.3,210
Monitor,West,AID_6514,profit,83,No,3,130
Monitor,East,AID_6515,SME,70,Yes,2.8,170
Desktop,West,AID_6516,profit,76,Yes,2.8,0
Monitor,North,AID_6517,profit,82,Yes,2.9,180
Software,North,AID_6518,Individual,80,Yes,1.8,0
Accessories,South,AID_6519,Individual,81,Yes,1.4,0
Monitor,Mid-West,AID_6520,profit,79,Yes,2.7,230
Accessories,West,AID_6521,SME,63,Yes,2.9,130
Software,North,AID_6522,Individual,68,Yes,2.6,0
Desktop,Mid-West,AID_6523,SME,80,Yes,2.5,190
Desktop,Mid-West,AID_6524,SME,96,Yes,2.3,200
Accessories,West,AID_6525,SME,66,Yes,3.9,220
Laptop,East,AID_6526,profit,71,Yes,2.5,0
Desktop,Mid-West,AID_6527,Corporate,73,Yes,4.2,0
Misc,Mid-West,AID_6528,SME,84,Yes,2,190
Misc,West,AID_6529,Corporate,83,Yes,2.5,0
Laptop,East,AID_6530,Individual,67,Yes,3.3,0
Laptop,East,AID_6531,Individual,81,Yes,2.8,240
Laptop,South,AID_6532,profit,74,Yes,3.2,0
Accessories,South,AID_6533,SME,76,Yes,3.2,0
Laptop,North,AID_6534,Individual,68,Yes,3,0
Misc,Mid-West,AID_6535,SME,74,Yes,2.8,240
Laptop,North,AID_6536,profit,78,Yes,4,190
Accessories,South,AID_6537,Individual,69,Yes,2.8,240
Laptop,East,AID_6538,Individual,72,Yes,3,0
Monitor,Mid-West,AID_6539,SME,72,Yes,3.6,190
Desktop,North,AID_6540,Individual,74,Yes,3.6,0
Misc,East,AID_6541,profit,73,Yes,2.3,0
Software,East,AID_6542,Individual,80,Yes,2.4,0
Desktop,West,AID_6543,SME,76,Yes,2.7,250
Laptop,East,AID_6544,Individual,71,Yes,2.6,190
Laptop,South,AID_6545,profit,86,Yes,3.6,220
Accessories,South,AID_6546,Individual,80,Yes,2.5,130
Misc,North,AID_6547,Individual,72,Yes,3.1,220
Misc,Mid-West,AID_6548,Corporate,83,Yes,2.8,120
Software,Mid-West,AID_6549,Individual,75,No,3.1,0
Laptop,Mid-West,AID_6550,Individual,90,Yes,2.6,0
Software,North,AID_6551,SME,86,Yes,3.1,230
Software,East,AID_6552,profit,71,Yes,2.8,220
Accessories,Mid-West,AID_6553,profit,83,Yes,3.3,0
Software,South,AID_6554,Corporate,70,Yes,3.3,190
Desktop,East,AID_6555,profit,69,Yes,3.1,220
Laptop,West,AID_6556,Corporate,91,No,3.6,220
Laptop,South,AID_6557,SME,81,Yes,2.9,230
Misc,East,AID_6558,profit,86,Yes,3.4,180
Software,East,AID_6559,Corporate,83,Yes,3.5,0
Accessories,North,AID_6560,Corporate,83,Yes,2.7,0
Laptop,East,AID_6561,SME,59,Yes,3,200
Software,West,AID_6562,Corporate,69,Yes,2.6,220
Misc,West,AID_6563,profit,66,Yes,2.8,220
Misc,West,AID_6564,Corporate,76,Yes,3.3,0
Monitor,Mid-West,AID_6565,Corporate,80,Yes,2.3,0
Misc,East,AID_6566,profit,81,Yes,3.5,0
Misc,North,AID_6567,SME,76,Yes,3.5,250
Monitor,South,AID_6568,Individual,86,Yes,2.6,270
Software,South,AID_6569,SME,76,Yes,3.6,0
Desktop,West,AID_6570,profit,64,Yes,3.1,200
Accessories,North,AID_6571,Individual,82,Yes,3.9,0
Desktop,Mid-West,AID_6572,Individual,76,Yes,4,210
Accessories,North,AID_6573,Corporate,83,Yes,3.5,240
Laptop,North,AID_6574,profit,75,Yes,3.3,120
Monitor,South,AID_6575,Corporate,72,Yes,3,0
Accessories,West,AID_6576,SME,91,Yes,3.4,0
Accessories,East,AID_6577,Individual,67,Yes,3.2,110
Desktop,South,AID_6578,SME,72,Yes,2.3,230
Accessories,North,AID_6579,Individual,81,Yes,3,0
Desktop,Mid-West,AID_6580,profit,88,Yes,2.8,0
Software,South,AID_6581,Individual,82,Yes,3.3,160
Desktop,North,AID_6582,profit,80,Yes,2.6,0
Monitor,South,AID_6583,Corporate,69,Yes,2.9,220
Laptop,Mid-West,AID_6584,Corporate,72,Yes,4.3,0
Software,West,AID_6585,SME,73,Yes,3.5,0
Accessories,North,AID_6586,Individual,89,Yes,3.5,240
Software,Mid-West,AID_6587,SME,76,Yes,2.7,0
Accessories,North,AID_6588,Individual,68,Yes,3.7,190
Misc,West,AID_6589,profit,82,Yes,3.5,210
Accessories,South,AID_6590,Individual,80,No,3.5,140
Desktop,East,AID_6591,Individual,78,Yes,3,230
Monitor,South,AID_6592,Corporate,85,Yes,3.4,0
Desktop,South,AID_6593,Individual,78,Yes,2.1,140
Software,East,AID_6594,Individual,70,Yes,2.6,230
Misc,East,AID_6595,Individual,75,Yes,2.5,190
Misc,North,AID_6596,profit,96,Yes,3.1,140
Software,Mid-West,AID_6597,profit,94,Yes,2.4,260
Accessories,Mid-West,AID_6598,SME,64,Yes,2.9,0
Accessories,South,AID_6599,Individual,81,Yes,2.3,0
Laptop,Mid-West,AID_6600,Corporate,80,Yes,3.4,230
Monitor,South,AID_6601,Corporate,78,Yes,2.6,0
Software,West,AID_6602,Corporate,63,Yes,2.6,200
Monitor,Mid-West,AID_6603,profit,68,Yes,3.4,240
Laptop,South,AID_6604,profit,78,Yes,2.8,90
Misc,East,AID_6605,Individual,81,Yes,3.1,110
Software,North,AID_6606,SME,81,Yes,3,0
Misc,North,AID_6607,Corporate,73,Yes,3.1,0
Misc,East,AID_6608,profit,87,Yes,2.6,300
Monitor,Mid-West,AID_6609,Corporate,74,Yes,3.1,220
Accessories,West,AID_6610,SME,78,Yes,2.7,0
Software,West,AID_6611,Corporate,72,Yes,2.4,170
Laptop,North,AID_6612,Individual,86,Yes,3.7,0
Software,Mid-West,AID_6613,SME,62,Yes,3,260
Software,West,AID_6614,Corporate,68,Yes,2.2,240
Software,East,AID_6615,Individual,65,No,3.3,200
Software,West,AID_6616,Corporate,71,Yes,3.1,240
Desktop,South,AID_6617,Corporate,75,Yes,2.6,0
Accessories,South,AID_6618,SME,71,Yes,2.6,0
Desktop,West,AID_6619,profit,72,Yes,2.4,0
Monitor,Mid-West,AID_6620,profit,80,Yes,3,240
Desktop,Mid-West,AID_6621,Corporate,74,Yes,2.6,0
Software,Mid-West,AID_6622,Corporate,75,Yes,2.8,170
Accessories,East,AID_6623,profit,62,Yes,2.7,0
Software,East,AID_6624,Corporate,71,Yes,3.3,220
Misc,North,AID_6625,Individual,68,Yes,2.3,210
Desktop,North,AID_6626,profit,66,No,3.1,0
Accessories,North,AID_6627,Corporate,74,No,2.9,0
Desktop,West,AID_6628,Individual,87,Yes,2.2,0
Laptop,Mid-West,AID_6629,profit,84,Yes,3,0
Desktop,East,AID_6630,Corporate,80,Yes,3.6,290
Monitor,West,AID_6631,profit,70,Yes,3,60
Accessories,East,AID_6632,Individual,76,Yes,3.5,240
Desktop,East,AID_6633,profit,85,Yes,3.1,0
Desktop,Mid-West,AID_6634,Individual,74,Yes,2.7,0
Misc,North,AID_6635,profit,72,Yes,3.6,110
Software,East,AID_6636,SME,78,Yes,2.7,0
Software,East,AID_6637,Individual,72,Yes,3.8,210
Monitor,North,AID_6638,Individual,85,Yes,3.1,170
Accessories,South,AID_6639,profit,67,Yes,2.2,140
Laptop,West,AID_6640,SME,74,Yes,3.4,90
Laptop,South,AID_6641,Individual,70,Yes,3.4,200
Laptop,South,AID_6642,SME,76,Yes,3.1,250
Laptop,South,AID_6643,Individual,72,Yes,3.1,0
Software,Mid-West,AID_6644,profit,74,Yes,3.1,190
Software,East,AID_6645,SME,81,Yes,2.2,140
Laptop,South,AID_6646,Individual,82,Yes,2.5,110
Monitor,West,AID_6647,Corporate,75,Yes,2.5,0
Software,West,AID_6648,Corporate,64,No,3.8,180
Laptop,Mid-West,AID_6649,profit,87,Yes,3.3,210
Laptop,South,AID_6650,Individual,77,Yes,3.3,0
Monitor,West,AID_6651,SME,71,Yes,3.4,0
Laptop,Mid-West,AID_6652,profit,67,Yes,2.5,230
Accessories,East,AID_6653,SME,72,Yes,3.4,110
Software,Mid-West,AID_6654,Individual,84,Yes,3.6,0
Software,Mid-West,AID_6655,SME,88,Yes,3.4,260
Accessories,South,AID_6656,Corporate,76,Yes,4,150
Laptop,South,AID_6657,profit,75,Yes,3.2,250
Laptop,North,AID_6658,SME,82,Yes,2.9,160
Misc,North,AID_6659,profit,73,Yes,2.4,0
Desktop,East,AID_6660,Individual,82,Yes,3,0
Desktop,Mid-West,AID_6661,Corporate,83,Yes,3.7,150
Software,East,AID_6662,SME,74,Yes,1.9,0
Accessories,Mid-West,AID_6663,profit,79,Yes,3.2,210
Accessories,South,AID_6664,profit,77,Yes,3.1,170
Desktop,East,AID_6665,Corporate,82,Yes,2.1,240
Accessories,East,AID_6666,SME,82,Yes,2.3,240
Misc,South,AID_6667,profit,84,Yes,2.8,0
Laptop,Mid-West,AID_6668,SME,74,Yes,3.6,200
Desktop,Mid-West,AID_6669,Individual,71,Yes,4.2,240
Desktop,Mid-West,AID_6670,Individual,76,Yes,2.8,170
Monitor,West,AID_6671,Corporate,78,Yes,3.4,190
Misc,South,AID_6672,SME,82,Yes,2.3,0
Monitor,West,AID_6673,SME,81,Yes,2.5,130
Desktop,Mid-West,AID_6674,profit,74,Yes,2.2,230
Monitor,North,AID_6675,Corporate,88,Yes,2.7,230
Desktop,North,AID_6676,SME,77,Yes,2.5,0
Misc,East,AID_6677,Individual,75,Yes,2.4,0
Laptop,East,AID_6678,Individual,74,Yes,3,200
Misc,South,AID_6679,Corporate,74,Yes,3,0
Accessories,South,AID_6680,Corporate,80,Yes,2.9,290
Accessories,West,AID_6681,SME,78,Yes,2.7,260
Monitor,Mid-West,AID_6682,Individual,74,Yes,3.2,0
Laptop,West,AID_6683,SME,77,No,3.1,0
Misc,Mid-West,AID_6684,Corporate,78,No,2.2,220
Laptop,East,AID_6685,Corporate,71,Yes,2.7,0
Misc,West,AID_6686,Individual,90,Yes,3.2,240
Misc,West,AID_6687,profit,82,Yes,2.2,240
Accessories,North,AID_6688,SME,61,Yes,4.1,0
Laptop,West,AID_6689,profit,80,Yes,3.1,0
Accessories,East,AID_6690,profit,66,Yes,3.1,210
Desktop,West,AID_6691,Corporate,74,Yes,3.7,210
Misc,East,AID_6692,Corporate,73,Yes,2.6,0
Laptop,South,AID_6693,Individual,64,Yes,3.1,230
Monitor,West,AID_6694,Individual,74,No,2.6,190
Accessories,South,AID_6695,SME,66,Yes,3.4,270
Accessories,Mid-West,AID_6696,profit,74,Yes,2.9,180
Laptop,North,AID_6697,Individual,60,Yes,2.9,180
Desktop,North,AID_6698,profit,65,Yes,2.3,0
Misc,Mid-West,AID_6699,Individual,69,Yes,3.5,0
Software,East,AID_6700,profit,100,No,2.5,0
Monitor,South,AID_6701,Individual,68,Yes,2.6,200
Desktop,Mid-West,AID_6702,SME,77,Yes,2.2,0
Monitor,West,AID_6703,profit,61,Yes,3.3,200
Accessories,West,AID_6704,SME,87,Yes,2.5,0
Desktop,South,AID_6705,Corporate,70,Yes,4.2,230
Monitor,South,AID_6706,Individual,70,Yes,3,260
Desktop,North,AID_6707,profit,64,Yes,2.4,240
Laptop,East,AID_6708,Corporate,65,Yes,2.9,0
Misc,South,AID_6709,SME,73,Yes,3,290
Accessories,East,AID_6710,Corporate,64,Yes,3.1,0
Misc,East,AID_6711,Individual,67,Yes,3.4,0
Monitor,West,AID_6712,Corporate,79,No,3.4,290
Software,East,AID_6713,SME,81,Yes,2.9,0
Accessories,Mid-West,AID_6714,profit,76,Yes,3.7,0
Misc,East,AID_6715,Individual,79,Yes,3.6,220
Laptop,West,AID_6716,Corporate,78,Yes,3.1,160
Desktop,South,AID_6717,SME,79,Yes,4.2,0
Accessories,Mid-West,AID_6718,Corporate,74,Yes,2.6,0
Accessories,Mid-West,AID_6719,profit,77,Yes,3,190
Laptop,Mid-West,AID_6720,Corporate,69,Yes,3.5,0
Accessories,South,AID_6721,profit,63,Yes,3.8,240
Monitor,North,AID_6722,SME,84,Yes,2.9,180
Software,East,AID_6723,profit,64,Yes,2.1,230
